"EMPSTAT","COUNTRY","FREQUENCY","TIME_FORMAT","obsTime","obsValue","EMPSTAT_label"
"TE","NLD","A","P1Y","1971",1774,"Total employment"
"TE","NLD","A","P1Y","1972",1772,"Total employment"
"TE","NLD","A","P1Y","1973",1746,"Total employment"
"TE","NLD","A","P1Y","1974",1693,"Total employment"
"TE","NLD","A","P1Y","1975",1641,"Total employment"
"TE","NLD","A","P1Y","1976",1625,"Total employment"
"TE","NLD","A","P1Y","1977",1605,"Total employment"
"TE","NLD","A","P1Y","1978",1577,"Total employment"
"TE","NLD","A","P1Y","1979",1556,"Total employment"
"TE","NLD","A","P1Y","1980",1553,"Total employment"
"TE","NLD","A","P1Y","1981",1553,"Total employment"
"TE","NLD","A","P1Y","1982",1539,"Total employment"
"TE","FIN","A","P1Y","1988",1806,"Total employment"
"TE","FIN","A","P1Y","1989",1802,"Total employment"
"TE","FIN","A","P1Y","1990",1769,"Total employment"
"TE","FIN","A","P1Y","1991",1747,"Total employment"
"TE","FIN","A","P1Y","1992",1753,"Total employment"
"TE","FIN","A","P1Y","1993",1755,"Total employment"
"TE","FIN","A","P1Y","1994",1775,"Total employment"
"TE","FIN","A","P1Y","1995",1776,"Total employment"
"TE","FIN","A","P1Y","1996",1775,"Total employment"
"TE","FIN","A","P1Y","1997",1765,"Total employment"
"TE","FIN","A","P1Y","1998",1754,"Total employment"
"TE","FIN","A","P1Y","1999",1757,"Total employment"
"TE","FIN","A","P1Y","2000",1742,"Total employment"
"TE","FIN","A","P1Y","2001",1723,"Total employment"
"TE","FIN","A","P1Y","2002",1714,"Total employment"
"TE","FIN","A","P1Y","2003",1705,"Total employment"
"TE","FIN","A","P1Y","2004",1707,"Total employment"
"TE","FIN","A","P1Y","2005",1697,"Total employment"
"TE","FIN","A","P1Y","2006",1693,"Total employment"
"TE","FIN","A","P1Y","2007",1691,"Total employment"
"TE","FIN","A","P1Y","2008",1685,"Total employment"
"TE","FIN","A","P1Y","2009",1661,"Total employment"
"TE","FIN","A","P1Y","2010",1668,"Total employment"
"TE","FIN","A","P1Y","2011",1662,"Total employment"
"TE","FIN","A","P1Y","2012",1650,"Total employment"
"TE","FIN","A","P1Y","2013",1640,"Total employment"
"TE","FIN","A","P1Y","2014",1636,"Total employment"
"TE","FIN","A","P1Y","2015",1641,"Total employment"
"TE","FIN","A","P1Y","2016",1653,"Total employment"
"TE","NLD","A","P1Y","2012",1413,"Total employment"
"TE","NLD","A","P1Y","2013",1418,"Total employment"
"TE","NLD","A","P1Y","2014",1429,"Total employment"
"TE","NLD","A","P1Y","2015",1422,"Total employment"
"TE","NLD","A","P1Y","2016",1430,"Total employment"
"TE","SWE","A","P1Y","1970",1730,"Total employment"
"TE","SWE","A","P1Y","1971",1698,"Total employment"
"TE","SWE","A","P1Y","1972",1658,"Total employment"
"TE","SWE","A","P1Y","1973",1642,"Total employment"
"TE","SWE","A","P1Y","1974",1623,"Total employment"
"TE","SWE","A","P1Y","1975",1599,"Total employment"
"TE","SWE","A","P1Y","1976",1608,"Total employment"
"TE","SWE","A","P1Y","1977",1581,"Total employment"
"TE","SWE","A","P1Y","1978",1541,"Total employment"
"TE","SWE","A","P1Y","1979",1530,"Total employment"
"TE","SWE","A","P1Y","1980",1531,"Total employment"
"TE","SWE","A","P1Y","1981",1522,"Total employment"
"TE","USA","A","P1Y","1961",1937,"Total employment"
"TE","USA","A","P1Y","1962",1955,"Total employment"
"TE","USA","A","P1Y","1963",1968,"Total employment"
"TE","USA","A","P1Y","1964",1970,"Total employment"
"TE","USA","A","P1Y","1965",1979,"Total employment"
"TE","USA","A","P1Y","1966",1969,"Total employment"
"TE","USA","A","P1Y","1967",1945,"Total employment"
"TE","USA","A","P1Y","1968",1935,"Total employment"
"TE","USA","A","P1Y","1969",1932,"Total employment"
"TE","USA","A","P1Y","1970",1902,"Total employment"
"TE","USA","A","P1Y","1971",1890,"Total employment"
"TE","USA","A","P1Y","1972",1887,"Total employment"
"TE","USA","A","P1Y","1973",1888,"Total employment"
"TE","USA","A","P1Y","1974",1857,"Total employment"
"TE","USA","A","P1Y","1975",1837,"Total employment"
"TE","KOR","A","P1Y","1981",2880,"Total employment"
"TE","KOR","A","P1Y","1982",2893,"Total employment"
"TE","KOR","A","P1Y","1983",2911,"Total employment"
"TE","KOR","A","P1Y","1984",2907,"Total employment"
"TE","KOR","A","P1Y","1985",2882,"Total employment"
"TE","KOR","A","P1Y","1986",2911,"Total employment"
"TE","KOR","A","P1Y","1987",2880,"Total employment"
"TE","DEU","A","P1Y","1991",1554,"Total employment"
"TE","DEU","A","P1Y","1992",1565,"Total employment"
"TE","DEU","A","P1Y","1993",1542,"Total employment"
"TE","DEU","A","P1Y","1994",1537,"Total employment"
"TE","DEU","A","P1Y","1995",1528,"Total employment"
"TE","DEU","A","P1Y","1996",1511,"Total employment"
"TE","NZL","A","P1Y","1999",1845,"Total employment"
"TE","NZL","A","P1Y","2000",1836,"Total employment"
"TE","NZL","A","P1Y","2001",1825,"Total employment"
"TE","NZL","A","P1Y","2002",1826,"Total employment"
"TE","NZL","A","P1Y","2003",1823,"Total employment"
"TE","NZL","A","P1Y","2004",1830,"Total employment"
"TE","NZL","A","P1Y","2005",1815,"Total employment"
"TE","NZL","A","P1Y","2006",1795,"Total employment"
"TE","NZL","A","P1Y","2007",1774,"Total employment"
"TE","NZL","A","P1Y","2008",1761,"Total employment"
"TE","NZL","A","P1Y","2009",1740,"Total employment"
"TE","NZL","A","P1Y","2010",1755,"Total employment"
"TE","NZL","A","P1Y","2011",1746,"Total employment"
"TE","NZL","A","P1Y","2012",1734,"Total employment"
"TE","NZL","A","P1Y","2013",1752,"Total employment"
"TE","NZL","A","P1Y","2014",1762,"Total employment"
"TE","NZL","A","P1Y","2015",1757,"Total employment"
"TE","NZL","A","P1Y","2016",1752,"Total employment"
"TE","NOR","A","P1Y","1962",1995,"Total employment"
"TE","NOR","A","P1Y","1963",1986,"Total employment"
"TE","NOR","A","P1Y","1964",1996,"Total employment"
"TE","NOR","A","P1Y","1965",1951,"Total employment"
"TE","ITA","A","P1Y","2010",1777,"Total employment"
"TE","ITA","A","P1Y","2011",1773,"Total employment"
"TE","ITA","A","P1Y","2012",1734,"Total employment"
"TE","ITA","A","P1Y","2013",1720,"Total employment"
"TE","ITA","A","P1Y","2014",1717,"Total employment"
"TE","FRA","A","P1Y","1955",2271,"Total employment"
"TE","FRA","A","P1Y","1956",2218,"Total employment"
"TE","FRA","A","P1Y","1957",2190,"Total employment"
"TE","FRA","A","P1Y","1958",2177,"Total employment"
"TE","FRA","A","P1Y","1959",2180,"Total employment"
"TE","FRA","A","P1Y","1960",2191,"Total employment"
"TE","FRA","A","P1Y","1961",2169,"Total employment"
"TE","FRA","A","P1Y","1962",2183,"Total employment"
"TE","FRA","A","P1Y","1963",2167,"Total employment"
"TE","FRA","A","P1Y","1964",2176,"Total employment"
"TE","FRA","A","P1Y","1965",2163,"Total employment"
"TE","FRA","A","P1Y","1966",2156,"Total employment"
"TE","FRA","A","P1Y","1967",2123,"Total employment"
"TE","FRA","A","P1Y","1968",2100,"Total employment"
"TE","FRA","A","P1Y","1969",2026,"Total employment"
"TE","FRA","A","P1Y","1970",2007,"Total employment"
"TE","FRA","A","P1Y","1971",2006,"Total employment"
"TE","FRA","A","P1Y","1972",1953,"Total employment"
"TE","FRA","A","P1Y","1973",1938,"Total employment"
"TE","FRA","A","P1Y","1974",1906,"Total employment"
"TE","FRA","A","P1Y","1975",1880,"Total employment"
"TE","FRA","A","P1Y","1976",1906,"Total employment"
"TE","FRA","A","P1Y","1977",1867,"Total employment"
"TE","FRA","A","P1Y","1978",1836,"Total employment"
"TE","FRA","A","P1Y","1979",1832,"Total employment"
"TE","FRA","A","P1Y","1980",1823,"Total employment"
"TE","FRA","A","P1Y","1981",1803,"Total employment"
"TE","FRA","A","P1Y","1982",1730,"Total employment"
"TE","FRA","A","P1Y","1983",1712,"Total employment"
"TE","FRA","A","P1Y","1984",1705,"Total employment"
"TE","FRA","A","P1Y","1985",1670,"Total employment"
"TE","FRA","A","P1Y","1986",1665,"Total employment"
"TE","FRA","A","P1Y","1987",1677,"Total employment"
"TE","FRA","A","P1Y","1988",1686,"Total employment"
"TE","FRA","A","P1Y","1989",1670,"Total employment"
"TE","FRA","A","P1Y","1990",1665,"Total employment"
"TE","FRA","A","P1Y","1991",1655,"Total employment"
"TE","FRA","A","P1Y","1992",1656,"Total employment"
"TE","FRA","A","P1Y","1993",1641,"Total employment"
"TE","FRA","A","P1Y","1994",1630,"Total employment"
"TE","FRA","A","P1Y","1995",1605,"Total employment"
"TE","FRA","A","P1Y","1996",1606,"Total employment"
"TE","FRA","A","P1Y","1997",1596,"Total employment"
"TE","FRA","A","P1Y","1998",1583,"Total employment"
"TE","FRA","A","P1Y","1999",1572,"Total employment"
"TE","FRA","A","P1Y","2000",1535,"Total employment"
"TE","FRA","A","P1Y","2001",1526,"Total employment"
"TE","FRA","A","P1Y","2002",1487,"Total employment"
"TE","FRA","A","P1Y","2003",1484,"Total employment"
"TE","FRA","A","P1Y","2004",1513,"Total employment"
"TE","FRA","A","P1Y","2005",1507,"Total employment"
"TE","FRA","A","P1Y","2006",1484,"Total employment"
"TE","FRA","A","P1Y","2007",1500,"Total employment"
"TE","FRA","A","P1Y","2008",1507,"Total employment"
"TE","FRA","A","P1Y","2009",1489,"Total employment"
"TE","FRA","A","P1Y","2010",1494,"Total employment"
"TE","JPN","A","P1Y","2002",1798,"Total employment"
"TE","JPN","A","P1Y","2003",1799,"Total employment"
"TE","JPN","A","P1Y","2004",1787,"Total employment"
"TE","JPN","A","P1Y","2005",1775,"Total employment"
"TE","JPN","A","P1Y","2006",1784,"Total employment"
"TE","JPN","A","P1Y","2007",1785,"Total employment"
"TE","ISR","A","P1Y","2009",1927,"Total employment"
"TE","POL","A","P1Y","2000",1988,"Total employment"
"TE","POL","A","P1Y","2001",1974,"Total employment"
"TE","POL","A","P1Y","2002",1979,"Total employment"
"TE","POL","A","P1Y","2003",1984,"Total employment"
"TE","POL","A","P1Y","2004",1983,"Total employment"
"TE","POL","A","P1Y","2005",1994,"Total employment"
"TE","POL","A","P1Y","2006",1985,"Total employment"
"TE","POL","A","P1Y","2007",1976,"Total employment"
"TE","MEX","A","P1Y","2006",2278,"Total employment"
"TE","MEX","A","P1Y","2007",2260,"Total employment"
"TE","MEX","A","P1Y","2008",2264,"Total employment"
"TE","MEX","A","P1Y","2009",2255,"Total employment"
"TE","MEX","A","P1Y","2010",2254,"Total employment"
"TE","MEX","A","P1Y","2011",2248,"Total employment"
"TE","FTFR","A","P1Y","1979",1770,"Total employment"
"TE","FTFR","A","P1Y","1980",1751,"Total employment"
"TE","FTFR","A","P1Y","1981",1729,"Total employment"
"TE","KOR","A","P1Y","1980",2864,"Total employment"
"TE","GBR","A","P1Y","1995",1731,"Total employment"
"TE","USA","A","P1Y","1976",1838,"Total employment"
"TE","SWE","A","P1Y","1998",1656,"Total employment"
"TE","SWE","A","P1Y","1999",1665,"Total employment"
"TE","SWE","A","P1Y","2000",1642,"Total employment"
"TE","SWE","A","P1Y","2001",1618,"Total employment"
"TE","SWE","A","P1Y","2002",1595,"Total employment"
"TE","SWE","A","P1Y","2003",1582,"Total employment"
"TE","SWE","A","P1Y","2004",1605,"Total employment"
"TE","SWE","A","P1Y","2005",1605,"Total employment"
"TE","SWE","A","P1Y","2006",1599,"Total employment"
"TE","SWE","A","P1Y","2007",1612,"Total employment"
"TE","SWE","A","P1Y","2008",1617,"Total employment"
"TE","DEU","A","P1Y","1997",1500,"Total employment"
"TE","DEU","A","P1Y","1998",1494,"Total employment"
"TE","DEU","A","P1Y","1999",1479,"Total employment"
"TE","DEU","A","P1Y","2000",1452,"Total employment"
"TE","DEU","A","P1Y","2001",1442,"Total employment"
"TE","DEU","A","P1Y","2002",1431,"Total employment"
"TE","DEU","A","P1Y","2003",1425,"Total employment"
"TE","DEU","A","P1Y","2004",1422,"Total employment"
"TE","DEU","A","P1Y","2005",1411,"Total employment"
"TE","DEU","A","P1Y","2006",1425,"Total employment"
"TE","KOR","A","P1Y","2004",2392,"Total employment"
"TE","KOR","A","P1Y","2005",2351,"Total employment"
"TE","KOR","A","P1Y","2006",2346,"Total employment"
"TE","KOR","A","P1Y","2007",2306,"Total employment"
"TE","KOR","A","P1Y","2008",2219,"Total employment"
"TE","KOR","A","P1Y","2009",2174,"Total employment"
"TE","KOR","A","P1Y","2010",2163,"Total employment"
"TE","KOR","A","P1Y","2011",2133,"Total employment"
"TE","KOR","A","P1Y","2012",2109,"Total employment"
"TE","KOR","A","P1Y","2013",2100,"Total employment"
"TE","PRT","A","P1Y","1974",2085,"Total employment"
"TE","PRT","A","P1Y","1975",2085,"Total employment"
"TE","PRT","A","P1Y","1976",2081,"Total employment"
"TE","GBR","A","P1Y","1991",1762,"Total employment"
"TE","GBR","A","P1Y","1992",1727,"Total employment"
"TE","GBR","A","P1Y","1993",1721,"Total employment"
"TE","GBR","A","P1Y","1994",1731,"Total employment"
"TE","GRC","A","P1Y","1997",2108,"Total employment"
"TE","GBR","A","P1Y","1996",1731,"Total employment"
"TE","GBR","A","P1Y","1997",1731,"Total employment"
"TE","GBR","A","P1Y","1998",1726,"Total employment"
"TE","GBR","A","P1Y","1999",1716,"Total employment"
"TE","GBR","A","P1Y","2000",1700,"Total employment"
"TE","GBR","A","P1Y","2001",1705,"Total employment"
"TE","GBR","A","P1Y","2002",1684,"Total employment"
"TE","GBR","A","P1Y","2003",1674,"Total employment"
"TE","GBR","A","P1Y","2004",1674,"Total employment"
"TE","GBR","A","P1Y","2005",1673,"Total employment"
"TE","GBR","A","P1Y","2006",1669,"Total employment"
"TE","PRT","A","P1Y","1993",1827,"Total employment"
"TE","PRT","A","P1Y","1994",1835,"Total employment"
"TE","PRT","A","P1Y","1995",1893,"Total employment"
"TE","PRT","A","P1Y","1996",1894,"Total employment"
"TE","PRT","A","P1Y","1997",1890,"Total employment"
"TE","PRT","A","P1Y","1998",1905,"Total employment"
"TE","PRT","A","P1Y","1999",1907,"Total employment"
"TE","PRT","A","P1Y","2000",1917,"Total employment"
"TE","PRT","A","P1Y","2001",1900,"Total employment"
"TE","PRT","A","P1Y","2002",1894,"Total employment"
"TE","PRT","A","P1Y","2003",1887,"Total employment"
"TE","PRT","A","P1Y","2004",1893,"Total employment"
"TE","PRT","A","P1Y","2005",1895,"Total employment"
"TE","PRT","A","P1Y","2006",1883,"Total employment"
"TE","LUX","A","P1Y","2009",1516,"Total employment"
"TE","LUX","A","P1Y","2010",1517,"Total employment"
"TE","LUX","A","P1Y","2011",1515,"Total employment"
"TE","LUX","A","P1Y","2012",1508,"Total employment"
"TE","LUX","A","P1Y","2013",1501,"Total employment"
"TE","LUX","A","P1Y","2014",1508,"Total employment"
"TE","LUX","A","P1Y","2015",1515,"Total employment"
"TE","LUX","A","P1Y","2016",1512,"Total employment"
"TE","GRC","A","P1Y","1991",2115,"Total employment"
"TE","GRC","A","P1Y","1992",2143,"Total employment"
"TE","GRC","A","P1Y","1993",2164,"Total employment"
"TE","GRC","A","P1Y","1994",2129,"Total employment"
"TE","GRC","A","P1Y","1995",2111,"Total employment"
"TE","GRC","A","P1Y","1996",2109,"Total employment"
"TE","FTFR","A","P1Y","1982",1718,"Total employment"
"TE","GRC","A","P1Y","1998",2108,"Total employment"
"TE","GRC","A","P1Y","1999",2105,"Total employment"
"TE","GRC","A","P1Y","2000",2108,"Total employment"
"TE","GRC","A","P1Y","2001",2101,"Total employment"
"TE","GRC","A","P1Y","2002",2093,"Total employment"
"TE","GRC","A","P1Y","2003",2091,"Total employment"
"TE","GRC","A","P1Y","2004",2083,"Total employment"
"TE","GRC","A","P1Y","2005",2136,"Total employment"
"TE","GRC","A","P1Y","2006",2125,"Total employment"
"TE","GRC","A","P1Y","2007",2111,"Total employment"
"TE","GRC","A","P1Y","2008",2106,"Total employment"
"TE","GRC","A","P1Y","2009",2081,"Total employment"
"TE","GRC","A","P1Y","2010",2020,"Total employment"
"TE","GRC","A","P1Y","2011",2038,"Total employment"
"TE","GRC","A","P1Y","2012",2055,"Total employment"
"TE","GRC","A","P1Y","2013",2059,"Total employment"
"TE","GRC","A","P1Y","2014",2022,"Total employment"
"TE","GRC","A","P1Y","2015",2033,"Total employment"
"TE","GRC","A","P1Y","2016",2035,"Total employment"
"TE","MEX","A","P1Y","1995",2294,"Total employment"
"TE","MEX","A","P1Y","1996",2314,"Total employment"
"TE","MEX","A","P1Y","1997",2322,"Total employment"
"TE","MEX","A","P1Y","1998",2291,"Total employment"
"TE","MEX","A","P1Y","1999",2306,"Total employment"
"TE","MEX","A","P1Y","2000",2311,"Total employment"
"TE","MEX","A","P1Y","2001",2285,"Total employment"
"TE","MEX","A","P1Y","2002",2271,"Total employment"
"TE","MEX","A","P1Y","2003",2277,"Total employment"
"TE","MEX","A","P1Y","2004",2271,"Total employment"
"TE","MEX","A","P1Y","2005",2290,"Total employment"
"TE","LVA","A","P1Y","2009",1952,"Total employment"
"TE","LVA","A","P1Y","2010",1935,"Total employment"
"TE","LVA","A","P1Y","2011",1952,"Total employment"
"TE","LVA","A","P1Y","2012",1934,"Total employment"
"TE","LVA","A","P1Y","2013",1928,"Total employment"
"TE","LVA","A","P1Y","2014",1938,"Total employment"
"TE","LVA","A","P1Y","2015",1909,"Total employment"
"TE","LVA","A","P1Y","2016",1910,"Total employment"
"TE","ESP","A","P1Y","1980",1936,"Total employment"
"TE","NOR","A","P1Y","1969",1849,"Total employment"
"TE","NOR","A","P1Y","1970",1835,"Total employment"
"TE","ITA","A","P1Y","2015",1723,"Total employment"
"TE","ITA","A","P1Y","2016",1730,"Total employment"
"TE","USA","A","P1Y","1977",1842,"Total employment"
"TE","USA","A","P1Y","1978",1835,"Total employment"
"TE","USA","A","P1Y","1979",1829,"Total employment"
"TE","USA","A","P1Y","1980",1813,"Total employment"
"TE","USA","A","P1Y","1981",1804,"Total employment"
"TE","KOR","A","P1Y","1988",2834,"Total employment"
"TE","KOR","A","P1Y","1989",2731,"Total employment"
"TE","KOR","A","P1Y","1990",2677,"Total employment"
"TE","KOR","A","P1Y","1991",2661,"Total employment"
"TE","KOR","A","P1Y","1992",2639,"Total employment"
"TE","SWE","A","P1Y","2009",1609,"Total employment"
"TE","SWE","A","P1Y","2010",1635,"Total employment"
"TE","SWE","A","P1Y","2011",1632,"Total employment"
"TE","RUS","A","P1Y","1994",1895,"Total employment"
"TE","FTFR","A","P1Y","2000",1450,"Total employment"
"TE","FTFR","A","P1Y","2001",1434,"Total employment"
"TE","FTFR","A","P1Y","2002",1424,"Total employment"
"TE","FTFR","A","P1Y","2003",1419,"Total employment"
"TE","FTFR","A","P1Y","2004",1419,"Total employment"
"TE","FTFR","A","P1Y","2005",1413,"Total employment"
"TE","FTFR","A","P1Y","2006",1406,"Total employment"
"TE","FTFR","A","P1Y","2007",1405,"Total employment"
"TE","FTFR","A","P1Y","2008",1407,"Total employment"
"TE","FTFR","A","P1Y","2009",1366,"Total employment"
"TE","FTFR","A","P1Y","2010",1393,"Total employment"
"TE","FTFR","A","P1Y","2011",1399,"Total employment"
"TE","RUS","A","P1Y","2007",1999,"Total employment"
"TE","RUS","A","P1Y","2008",1997,"Total employment"
"TE","RUS","A","P1Y","2009",1974,"Total employment"
"TE","RUS","A","P1Y","2010",1976,"Total employment"
"TE","HUN","A","P1Y","2012",1750,"Total employment"
"TE","HUN","A","P1Y","2013",1745,"Total employment"
"TE","HUN","A","P1Y","2014",1752,"Total employment"
"TE","HUN","A","P1Y","2015",1746,"Total employment"
"TE","HUN","A","P1Y","2016",1761,"Total employment"
"TE","ISL","A","P1Y","2005",1970,"Total employment"
"TE","ISL","A","P1Y","2006",1958,"Total employment"
"TE","ISL","A","P1Y","2007",1932,"Total employment"
"TE","ISL","A","P1Y","2008",1934,"Total employment"
"TE","ISL","A","P1Y","2009",1849,"Total employment"
"TE","NOR","A","P1Y","1973",1766,"Total employment"
"TE","NOR","A","P1Y","1974",1745,"Total employment"
"TE","NOR","A","P1Y","1975",1728,"Total employment"
"TE","NOR","A","P1Y","1976",1674,"Total employment"
"TE","NOR","A","P1Y","1977",1638,"Total employment"
"TE","ESP","A","P1Y","1990",1763,"Total employment"
"TE","ESP","A","P1Y","1991",1772,"Total employment"
"TE","ESP","A","P1Y","1992",1764,"Total employment"
"TE","ESP","A","P1Y","1993",1756,"Total employment"
"TE","ESP","A","P1Y","1994",1755,"Total employment"
"TE","ESP","A","P1Y","1995",1755,"Total employment"
"TE","ESP","A","P1Y","1996",1750,"Total employment"
"TE","ESP","A","P1Y","1997",1750,"Total employment"
"TE","ESP","A","P1Y","1998",1754,"Total employment"
"TE","ESP","A","P1Y","1999",1754,"Total employment"
"TE","ESP","A","P1Y","2000",1753,"Total employment"
"TE","ESP","A","P1Y","2001",1763,"Total employment"
"TE","ESP","A","P1Y","2002",1765,"Total employment"
"TE","NLD","A","P1Y","1983",1524,"Total employment"
"TE","NLD","A","P1Y","1984",1516,"Total employment"
"TE","NLD","A","P1Y","1985",1499,"Total employment"
"TE","ISL","A","P1Y","1991",2007,"Total employment"
"TE","ISL","A","P1Y","1992",2007,"Total employment"
"TE","ISL","A","P1Y","1993",2025,"Total employment"
"TE","ISL","A","P1Y","1994",1991,"Total employment"
"TE","ISL","A","P1Y","1995",1975,"Total employment"
"TE","ISL","A","P1Y","1996",1996,"Total employment"
"TE","ISL","A","P1Y","1997",2026,"Total employment"
"TE","ISL","A","P1Y","1998",2003,"Total employment"
"TE","ISL","A","P1Y","1999",1979,"Total employment"
"TE","ISL","A","P1Y","2000",2040,"Total employment"
"TE","ISL","A","P1Y","2001",2053,"Total employment"
"TE","ISL","A","P1Y","2002",2012,"Total employment"
"TE","ISL","A","P1Y","2003",1972,"Total employment"
"TE","ISL","A","P1Y","2004",1980,"Total employment"
"TE","NOR","A","P1Y","1967",1936,"Total employment"
"TE","NOR","A","P1Y","1968",1897,"Total employment"
"TE","CHL","A","P1Y","2014",1990,"Total employment"
"TE","CHL","A","P1Y","2015",1988,"Total employment"
"TE","CHL","A","P1Y","2016",1974,"Total employment"
"TE","ISL","A","P1Y","2010",1834,"Total employment"
"TE","ISL","A","P1Y","2011",1878,"Total employment"
"TE","ISL","A","P1Y","2012",1853,"Total employment"
"TE","ISL","A","P1Y","2013",1846,"Total employment"
"TE","ISL","A","P1Y","2014",1864,"Total employment"
"TE","ISL","A","P1Y","2015",1880,"Total employment"
"TE","ISL","A","P1Y","2016",1883,"Total employment"
"TE","SWE","A","P1Y","1965",1841,"Total employment"
"TE","SWE","A","P1Y","1966",1827,"Total employment"
"TE","SWE","A","P1Y","1967",1796,"Total employment"
"TE","SWE","A","P1Y","1968",1753,"Total employment"
"TE","SWE","A","P1Y","1969",1730,"Total employment"
"TE","LTU","A","P1Y","2010",1884,"Total employment"
"TE","USA","A","P1Y","1950",1963,"Total employment"
"TE","USA","A","P1Y","1951",1980,"Total employment"
"TE","USA","A","P1Y","1952",1981,"Total employment"
"TE","USA","A","P1Y","1953",1986,"Total employment"
"TE","USA","A","P1Y","1954",1978,"Total employment"
"TE","USA","A","P1Y","1955",1998,"Total employment"
"TE","USA","A","P1Y","1956",1997,"Total employment"
"TE","USA","A","P1Y","1957",1968,"Total employment"
"TE","USA","A","P1Y","1958",1943,"Total employment"
"TE","USA","A","P1Y","1959",1953,"Total employment"
"TE","USA","A","P1Y","1960",1948,"Total employment"
"TE","LVA","A","P1Y","2005",1906,"Total employment"
"TE","LVA","A","P1Y","2006",1907,"Total employment"
"TE","LVA","A","P1Y","2007",1878,"Total employment"
"TE","LVA","A","P1Y","2008",2002,"Total employment"
"TE","SVK","A","P1Y","2011",1793,"Total employment"
"TE","SVK","A","P1Y","2012",1789,"Total employment"
"TE","SVK","A","P1Y","2013",1772,"Total employment"
"TE","SVK","A","P1Y","2014",1760,"Total employment"
"TE","SVK","A","P1Y","2015",1754,"Total employment"
"TE","SVK","A","P1Y","2016",1740,"Total employment"
"TE","FTFR","A","P1Y","1978",1782,"Total employment"
"TE","JPN","A","P1Y","1982",2104,"Total employment"
"TE","JPN","A","P1Y","1983",2095,"Total employment"
"TE","JPN","A","P1Y","1984",2108,"Total employment"
"TE","JPN","A","P1Y","1985",2093,"Total employment"
"TE","JPN","A","P1Y","1986",2097,"Total employment"
"TE","NOR","A","P1Y","1971",1813,"Total employment"
"TE","NOR","A","P1Y","1972",1780,"Total employment"
"TE","CHE","A","P1Y","2013",1573,"Total employment"
"TE","CHE","A","P1Y","2014",1568,"Total employment"
"TE","CHE","A","P1Y","2015",1590,"Total employment"
"TE","CRI","A","P1Y","1987",2372,"Total employment"
"TE","USA","A","P1Y","1982",1801,"Total employment"
"TE","USA","A","P1Y","1983",1820,"Total employment"
"TE","USA","A","P1Y","1984",1838,"Total employment"
"TE","USA","A","P1Y","1985",1836,"Total employment"
"TE","USA","A","P1Y","1986",1828,"Total employment"
"TE","KOR","A","P1Y","1993",2656,"Total employment"
"TE","KOR","A","P1Y","1994",2640,"Total employment"
"TE","KOR","A","P1Y","1995",2648,"Total employment"
"TE","SWE","A","P1Y","2012",1618,"Total employment"
"TE","SWE","A","P1Y","2013",1609,"Total employment"
"TE","SWE","A","P1Y","2014",1609,"Total employment"
"TE","SWE","A","P1Y","2015",1611,"Total employment"
"TE","SWE","A","P1Y","2016",1621,"Total employment"
"TE","CHE","A","P1Y","1991",1673,"Total employment"
"TE","CHE","A","P1Y","1992",1685,"Total employment"
"TE","CHE","A","P1Y","1993",1686,"Total employment"
"TE","CHE","A","P1Y","1994",1706,"Total employment"
"TE","CHE","A","P1Y","1995",1686,"Total employment"
"TE","CHE","A","P1Y","1996",1659,"Total employment"
"TE","CHE","A","P1Y","1997",1649,"Total employment"
"TE","CHE","A","P1Y","1998",1657,"Total employment"
"TE","CHE","A","P1Y","1999",1678,"Total employment"
"TE","CHE","A","P1Y","2000",1674,"Total employment"
"TE","CHE","A","P1Y","2001",1635,"Total employment"
"TE","CHE","A","P1Y","2002",1614,"Total employment"
"TE","CHE","A","P1Y","2003",1627,"Total employment"
"TE","CHE","A","P1Y","2004",1657,"Total employment"
"TE","CHE","A","P1Y","2005",1652,"Total employment"
"TE","NOR","A","P1Y","1966",1952,"Total employment"
"TE","FTFR","A","P1Y","1977",1801,"Total employment"
"TE","CHL","A","P1Y","2012",2024,"Total employment"
"TE","CHL","A","P1Y","2013",2015,"Total employment"
"TE","RUS","A","P1Y","2016",1974,"Total employment"
"TE","CHE","A","P1Y","2009",1615,"Total employment"
"TE","JPN","A","P1Y","1987",2096,"Total employment"
"TE","JPN","A","P1Y","1988",2092,"Total employment"
"TE","JPN","A","P1Y","1989",2070,"Total employment"
"TE","JPN","A","P1Y","1990",2031,"Total employment"
"TE","JPN","A","P1Y","1991",1998,"Total employment"
"TE","TUR","A","P1Y","1970",2086,"Total employment"
"TE","NOR","A","P1Y","1978",1602,"Total employment"
"TE","NOR","A","P1Y","1979",1580,"Total employment"
"TE","NOR","A","P1Y","1980",1580,"Total employment"
"TE","NOR","A","P1Y","1981",1570,"Total employment"
"TE","NOR","A","P1Y","1982",1559,"Total employment"
"TE","NOR","A","P1Y","1983",1553,"Total employment"
"TE","NOR","A","P1Y","1984",1548,"Total employment"
"TE","NOR","A","P1Y","1985",1542,"Total employment"
"TE","NOR","A","P1Y","1986",1538,"Total employment"
"TE","NOR","A","P1Y","1987",1511,"Total employment"
"TE","NOR","A","P1Y","1988",1513,"Total employment"
"TE","NOR","A","P1Y","1989",1511,"Total employment"
"TE","NOR","A","P1Y","1990",1503,"Total employment"
"TE","NOR","A","P1Y","1991",1500,"Total employment"
"TE","NOR","A","P1Y","1992",1510,"Total employment"
