"AGE","LOCATION","MEASURE","DEFINITION","METHODO","TIME_FORMAT","UNIT","POWERCODE","obsTime","obsValue","OBS_STATUS","AGE_label"
"WA","ITA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.33,NA,"Working age population: 18-65"
"WA","ITA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.335,NA,"Working age population: 18-65"
"WA","ITA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.328,NA,"Working age population: 18-65"
"WA","ITA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.33,NA,"Working age population: 18-65"
"WA","ITA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1991",0.274,NA,"Working age population: 18-65"
"WA","ITA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.324,NA,"Working age population: 18-65"
"WA","ITA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.318,NA,"Working age population: 18-65"
"WA","ITA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.325,NA,"Working age population: 18-65"
"WA","ITA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.312,NA,"Working age population: 18-65"
"WA","ITA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.313,NA,"Working age population: 18-65"
"WA","ITA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.323,NA,"Working age population: 18-65"
"WA","ITA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.329,NA,"Working age population: 18-65"
"WA","ITA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.334,NA,"Working age population: 18-65"
"WA","ITA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2013",0.328,NA,"Working age population: 18-65"
"WA","JPN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.319,NA,"Working age population: 18-65"
"WA","JPN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.334,NA,"Working age population: 18-65"
"WA","JPN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2003",0.314,NA,"Working age population: 18-65"
"WA","JPN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.323,NA,"Working age population: 18-65"
"WA","JPN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.332,NA,"Working age population: 18-65"
"WA","JPN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.32,NA,"Working age population: 18-65"
"WA","KOR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.287,NA,"Working age population: 18-65"
"WA","KOR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.28,NA,"Working age population: 18-65"
"WA","KOR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.281,NA,"Working age population: 18-65"
"WA","KOR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2015",0.273,NA,"Working age population: 18-65"
"WA","KOR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.295,NA,"Working age population: 18-65"
"WA","KOR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.299,NA,"Working age population: 18-65"
"WA","KOR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.3,NA,"Working age population: 18-65"
"WA","KOR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.3,NA,"Working age population: 18-65"
"WA","KOR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.297,NA,"Working age population: 18-65"
"WA","KOR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.294,NA,"Working age population: 18-65"
"WA","KOR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.287,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.264,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.285,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.28,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.28,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.294,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.282,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.273,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.276,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.299,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.279,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.287,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1986",0.239,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1996",0.261,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2001",0.262,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.263,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.284,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.278,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.278,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.293,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.281,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.272,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.275,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.298,NA,"Working age population: 18-65"
"WA","LUX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2013",0.278,NA,"Working age population: 18-65"
"WA","MEX","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.455,NA,"Working age population: 18-65"
"WA","MEX","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.463,NA,"Working age population: 18-65"
"WA","MEX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1994",0.519,NA,"Working age population: 18-65"
"WA","MEX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.502,NA,"Working age population: 18-65"
"WA","MEX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.469,NA,"Working age population: 18-65"
"WA","MEX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.469,NA,"Working age population: 18-65"
"WA","MEX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.462,NA,"Working age population: 18-65"
"WA","MEX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.477,NA,"Working age population: 18-65"
"WA","NLD","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.29,"P","Working age population: 18-65"
"WA","NLD","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.306,"P","Working age population: 18-65"
"WA","NLD","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2015",0.304,"P","Working age population: 18-65"
"WA","NLD","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1990",0.29,NA,"Working age population: 18-65"
"WA","NLD","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.298,NA,"Working age population: 18-65"
"WA","NLD","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.293,NA,"Working age population: 18-65"
"WA","NLD","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.285,NA,"Working age population: 18-65"
"WA","NLD","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.284,NA,"Working age population: 18-65"
"WA","NLD","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.298,NA,"Working age population: 18-65"
"WA","NLD","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.289,NA,"Working age population: 18-65"
"WA","NLD","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.287,NA,"Working age population: 18-65"
"WA","NLD","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.287,NA,"Working age population: 18-65"
"WA","NLD","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.278,NA,"Working age population: 18-65"
"WA","NZL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.313,NA,"Working age population: 18-65"
"WA","NZL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.33,NA,"Working age population: 18-65"
"WA","NZL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.347,NA,"Working age population: 18-65"
"WA","NZL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1990",0.313,NA,"Working age population: 18-65"
"WA","NZL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.329,NA,"Working age population: 18-65"
"WA","NZL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.331,NA,"Working age population: 18-65"
"WA","NZL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2003",0.329,NA,"Working age population: 18-65"
"WA","NZL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.323,NA,"Working age population: 18-65"
"WA","NZL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.311,NA,"Working age population: 18-65"
"WA","NZL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.313,NA,"Working age population: 18-65"
"WA","NOR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.289,NA,"Working age population: 18-65"
"WA","NOR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.256,NA,"Working age population: 18-65"
"WA","NOR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.253,NA,"Working age population: 18-65"
"WA","NOR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.257,NA,"Working age population: 18-65"
"WA","NOR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.26,NA,"Working age population: 18-65"
"WA","NOR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.265,NA,"Working age population: 18-65"
"WA","NOR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.262,NA,"Working age population: 18-65"
"WA","NOR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.268,NA,"Working age population: 18-65"
"WA","NOR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1986",0.211,NA,"Working age population: 18-65"
"WA","NOR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.237,NA,"Working age population: 18-65"
"WA","NOR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.26,NA,"Working age population: 18-65"
"WA","NOR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.284,NA,"Working age population: 18-65"
"WA","NOR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.256,NA,"Working age population: 18-65"
"WA","NOR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.253,NA,"Working age population: 18-65"
"WA","NOR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.257,NA,"Working age population: 18-65"
"WA","NOR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.26,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.372,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.333,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.321,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.319,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.309,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.305,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.308,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.303,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.302,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.304,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.302,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.372,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.333,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.324,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.322,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.312,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.308,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.31,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.306,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.305,NA,"Working age population: 18-65"
"WA","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2013",0.306,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.378,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.372,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.365,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.354,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.348,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.33,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.337,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.335,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.338,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.344,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.34,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.376,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.371,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.366,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.357,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.352,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.334,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.34,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.339,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.343,NA,"Working age population: 18-65"
"WA","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2013",0.347,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.265,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.282,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.244,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.239,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.252,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.263,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.26,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.258,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1988",0.211,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1989",0.209,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1990",0.215,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1991",0.214,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1992",0.215,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1993",0.215,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1994",0.207,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.206,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1996",0.208,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1997",0.217,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1998",0.216,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1999",0.22,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.219,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.227,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.232,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.239,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.235,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.233,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.248,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.25,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1987",0.207,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1988",0.21,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1989",0.212,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1990",0.211,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1991",0.212,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1992",0.212,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1993",0.217,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1994",0.218,NA,"Working age population: 18-65"
"WA","SWE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.268,NA,"Working age population: 18-65"
"WA","SWE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.27,NA,"Working age population: 18-65"
"WA","SWE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.268,NA,"Working age population: 18-65"
"WA","CHE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.287,NA,"Working age population: 18-65"
"WA","CHE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.287,NA,"Working age population: 18-65"
"WA","CHE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.29,NA,"Working age population: 18-65"
"WA","CHE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.278,NA,"Working age population: 18-65"
"WA","TUR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.395,NA,"Working age population: 18-65"
"WA","TUR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.389,NA,"Working age population: 18-65"
"WA","TUR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.379,NA,"Working age population: 18-65"
"WA","TUR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.389,NA,"Working age population: 18-65"
"WA","TUR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1987",0.435,NA,"Working age population: 18-65"
"WA","TUR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1994",0.51,NA,"Working age population: 18-65"
"WA","TUR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.42,NA,"Working age population: 18-65"
"WA","TUR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.403,NA,"Working age population: 18-65"
"WA","TUR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.405,NA,"Working age population: 18-65"
"WA","TUR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.411,NA,"Working age population: 18-65"
"WA","TUR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.403,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2002",0.352,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2003",0.346,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.348,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.355,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.356,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.369,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.366,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.371,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.351,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.354,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.349,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.353,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.357,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2015",0.36,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1990",0.347,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1994",0.334,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1999",0.337,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.351,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2001",0.336,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2002",0.333,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2003",0.333,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.331,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.335,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.337,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.342,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.345,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.351,NA,"Working age population: 18-65"
"WA","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.347,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.392,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.389,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2015",0.384,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1993",0.358,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1994",0.356,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.351,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1996",0.354,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1997",0.356,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1998",0.347,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1999",0.345,NA,"Working age population: 18-65"
